Union,Autonomous / Apex Institutions,"['Aryabhatta Research Institute of Observational Sciences (ARIES)', 'http://www.aries.res.in', 'ARIES']",[]
Union,Autonomous / Apex Institutions,"['Assam University', 'http://www.aus.ac.in', '']",[]
Union,Autonomous / Apex Institutions,"['Atomic Energy Central School, Narwapahar, Jharkhand', 'http://aecsnarwapahar.nic.in', '']",[]
Union,Autonomous / Apex Institutions,"['Atomic Energy Education Society (AEES)', 'http://www.aees.gov.in', 'AEES']","['Atomic Energy Central School, Anupuram. Tamil Nadu', 'http://www.aecsanupuram.tn.nic.in', '']"
Union,Autonomous / Apex Institutions,"['Bio-Processing Unit (BPU), Mohali, Punjab', 'http://www.bpu.res.in', 'BPU']",[]
Union,Autonomous / Apex Institutions,"['Biotechnology Industry Research Assistance Council (BIRAC), New Delhi', 'http://birac.nic.in', 'BIRAC']",[]
Union,Autonomous / Apex Institutions,"['Birbal Sahni Institute of Palaeobotany', 'http://www.bsip.res.in', '']",[]
Union,Autonomous / Apex Institutions,"['Board of Apprenticeship Training (Southern Region), Chennai', 'http://www.boatsr-apprentice.tn.nic.in', 'Southern Region']","['National Apprenticeship Training Scheme (NATS)', 'http://mhrdnats.gov.in', 'NATS']"
Union,Autonomous / Apex Institutions,"['National Apprenticeship Training Scheme (NATS)', 'http://mhrdnats.gov.in', 'NATS']",[]
Union,Autonomous / Apex Institutions,"['Board of Practical Training (BOPT), Easter Region', 'http://bopter.gov.in', 'BOPT']",[]
